blockHash,blockNumber,confirmations,contractAddress,cumulativeGasUsed,from,gas,gasPrice,gasUsed,input,isError,nonce,timeStamp,COB to ETH,to,transactionIndex,value,value(eth),value(COB)
0x29c92284b7e5091819feee842c9f248383b53da15e4385ca8f3621d7e109511f,4267697,70235,,2499411,0x8523dfc41f887cf2ead817fa4f5d255d97c40268,200000,21000000000,65374,0x,0,1,1505261876 ,0.000179 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,65,"$3,250,000,000,000,000,000",3.25 ,18200 
0x29c92284b7e5091819feee842c9f248383b53da15e4385ca8f3621d7e109511f,4267697,70235,,2806945,0x18333a87fb0e60a01864a3f9668124fa793951e7,51023,21000000000,50374,0x,0,30,1505261876 ,0.000179 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,75,"$1,000,000,000,000,000,000",1.00 ,5600 
0x169a7da12718161c8e0c714fb64d0e37cc8cbf27d6fa6ae47666bfaa80e966eb,4267699,70233,,2257074,0xb4513bc7f383d9f27e8c9d2b16216328927f1669,79227,1000000000,65374,0x,0,31,1505261892 ,0.000179 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,103,"$1,000,000,000,000,000,000",1.00 ,5600 
0x169a7da12718161c8e0c714fb64d0e37cc8cbf27d6fa6ae47666bfaa80e966eb,4267699,70233,,3129985,0x06a8b7b29a6605a701b3fe18e9f6a0c19648ab7d,200000,35000000000,65374,0x,0,39,1505261892 ,0.000179 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,123,"$125,000,000,000,000,000",0.13 ,728 
0x28a5f053d599593dd125ba94e6ed36e5e7a771405a0322d3d65f25a16f0bb837,4267702,70230,,2097702,0x4a7998df2cd16815271bb6b7d3ae7eb30f50a73a,66023,21000000000,65374,0x,0,13,1505261980 ,0.000179 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,41,"$300,000,000,000,000,000",0.30 ,1680 
0x021d57a72a36bfe78c4820789fff7a61bd11a2aecc6fbaa7fb9e2dd3f9d2c4a4,4267703,70229,,2843880,0x987fa30d70cd1e33289f9e6caa7cccebfc060bc5,200000,21000000000,65374,0x,0,8,1505261981 ,0.000179 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,64,"$150,000,000,000,000,000",0.15 ,840 
0x1ee972ba5feca28c8aef8f2638e2610d4e84affebca79c5255d489c5571d7caa,4267706,70226,,361058,0x1d43e9c31a29cea93dff788da5f8ded8bdc16714,21000,26000000000,21000,0x,1,11,1505262030,,0xb2f7eb1f2c37645be61d73953035360e768d81e6,14,"$80,000,000,000,000,000",,
0xdbe1b10ef687c322cd58ac5d115bc6d75461a2bd6e4542d9b27b7564612bc192,4267710,70222,,1243184,0x1d43e9c31a29cea93dff788da5f8ded8bdc16714,200000,26000000000,200000,0x,1,12,1505262177,,0xb2f7eb1f2c37645be61d73953035360e768d81e6,37,"$70,000,000,000,000,000",,
0xdbe1b10ef687c322cd58ac5d115bc6d75461a2bd6e4542d9b27b7564612bc192,4267710,70222,,1345780,0x84a9e7aab31a62e2c3992c644310f35c29023421,200000,25000000000,65374,0x,0,4,1505262177 ,0.000179 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,39,"$350,000,000,000,000,000",0.35 ,1960 
0x9cd79679b85f040bdf5f2c2f10620736660ebd4688ea483e540cfeebfffff990,4267712,70220,,1739873,0x7f0ae8b302443c3bb7d6630bab6f101e4add43d1,66023,21000000000,65374,0x,0,16,1505262213 ,0.000179 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,51,"$3,000,000,000,000,000,000",3.00 ,16800 
0x9cd79679b85f040bdf5f2c2f10620736660ebd4688ea483e540cfeebfffff990,4267712,70220,,1864736,0x4a7998df2cd16815271bb6b7d3ae7eb30f50a73a,21000,21000000000,21000,0x,1,14,1505262213,,0xb2f7eb1f2c37645be61d73953035360e768d81e6,54,"$5,000,000,000,000,000,000",,
0x617f6e22c317c252a910f5abc0f87094ae0b0f46a1888e3a00216ce87aef8b82,4267715,70217,,5679562,0x668ba98f1cf879d29ff9767dd89dd06c188bdcca,79227,1000000000,65374,0x,0,35,1505262281 ,0.000179 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,260,"$1,000,000,000,000,000,000",1.00 ,5600 
0xef9a8a8016a7792a63bc32f7e184bcc7e68bb0ad6155cb519e0de57c4fdd92d6,4267717,70215,,1759743,0x0eeae298f9141e846bb8b9955ab1020655667d4c,200000,21000000000,65374,0x,0,18,1505262345 ,0.000179 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,48,"$1,800,000,000,000,000,000",1.80 ,10080 
0xc4db579f061cfa35fc58ff5132a26a40dfbce905da9bb3f2d118a15e904e8647,4267721,70211,,2278722,0xe4393d5cd42b756835609d2d22ac1802a0da29f5,200000,21000000000,65374,0x,0,13,1505262458 ,0.000179 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,45,"$5,000,000,000,000,000,000",5.00 ,28000 
0xc4db579f061cfa35fc58ff5132a26a40dfbce905da9bb3f2d118a15e904e8647,4267721,70211,,2366282,0x4a7998df2cd16815271bb6b7d3ae7eb30f50a73a,51023,21000000000,50374,0x,0,15,1505262458 ,0.000179 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,47,"$5,000,000,000,000,000,000",5.00 ,28000 
0xb5974802c94206688a197c61c5e1a797da4f2884edd7debe7751512b300c8a24,4267724,70208,,990442,0x913a1bc74e9597d0b3d2a4afedc6ec0e78e21720,66023,21000000000,65374,0x,0,0,1505262516 ,0.000179 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,42,"$1,000,000,000,000,000,000",1.00 ,5600 
0xc43d50966ff66dc07e3788477a115edbf302547db6f1515e96595b782510aae1,4267729,70203,,4028952,0xa8e62956c31dd85623b0073e425c6954aa2f2196,66023,21000000000,65374,0x,0,0,1505262608 ,0.000179 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,106,"$990,000,000,000,000,000",0.99 ,5544 
0x2416ae0f47a4626a461be60689feeb2c1a936d7bccfc82ba82283dfa6abc71ba,4267731,70201,,1654870,0x18333a87fb0e60a01864a3f9668124fa793951e7,51023,21000000000,50374,0x,0,31,1505262631 ,0.000179 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,75,"$500,000,000,000,000,000",0.50 ,2800 
0xe7524710c6b9136513a884799162e76043d069c538674f1ffec3f122ca75be5a,4267748,70184,,689467,0x1d43e9c31a29cea93dff788da5f8ded8bdc16714,66023,26000000000,66023,0x,1,13,1505262971,,0xb2f7eb1f2c37645be61d73953035360e768d81e6,19,"$50,000,000,000,000,000",,
0xe7524710c6b9136513a884799162e76043d069c538674f1ffec3f122ca75be5a,4267748,70184,,2286898,0x7acc321762196156cb63bddf8daaad1d3a72ac90,66023,21000000000,65374,0x,0,0,1505262971 ,0.000179 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,44,"$330,000,000,000,000,000",0.33 ,1848 
0xe7524710c6b9136513a884799162e76043d069c538674f1ffec3f122ca75be5a,4267748,70184,,2838107,0x7f698516a85f0a79063c31d2f3d909be2f025337,66023,20000000000,65374,0x,0,1,1505262971 ,0.000179 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,59,"$681,913,000,000,000,000",0.68 ,3808 
0xe7524710c6b9136513a884799162e76043d069c538674f1ffec3f122ca75be5a,4267748,70184,,3081447,0x6ec09d7404e5074328ff27a097525a4503872f5d,99034,20000000000,65374,0x,0,0,1505262971 ,0.000179 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,67,"$100,000,000,000,000,000",0.10 ,560 
0x16a3cdf8b7cf9e0967ab31b050de93ccdaf2e6dca627e651e53e5da358a0a262,4267751,70181,,1352169,0x324b63b102b85bfd2c183eb004a154c88787b11f,99034,21000000000,65374,0x,0,0,1505263021 ,0.000179 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,25,"$6,300,000,000,000,000,000",6.30 ,35280 
0x16a3cdf8b7cf9e0967ab31b050de93ccdaf2e6dca627e651e53e5da358a0a262,4267751,70181,,3726223,0x7b80f8f77a37534de8085b56a9eda3e4412bfeff,200000,6000000000,65374,0x,0,101,1505263021 ,0.000179 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,77,"$5,000,000,000,000,000,000",5.00 ,28000 
0xd63489b1e90d0c3adf6a234bd33fd4e46428a7e80455d8c5e457658954c34004,4267752,70180,,1331512,0x4a7998df2cd16815271bb6b7d3ae7eb30f50a73a,51023,21000000000,50374,0x,0,16,1505263065 ,0.000179 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,37,"$5,000,000,000,000,000,000",5.00 ,28000 
0xc41fbc1810dbfd6945ae9f226a53255daef10d1dc03e746d3644e2e59dda22b0,4267757,70175,,2193755,0x4a44df158e5a14203f93e1951ff75534853e36ed,66023,21000000000,65374,0x,0,1,1505263179 ,0.000179 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,94,"$1,000,000,000,000,000,000",1.00 ,5600 
0xdb9092886c07d7903440a5b3ced9a1aee21940e115c184c2a4ea0d7845c23714,4267769,70163,,3273609,0x4d76b02cf6ac614f2c20802e866c545b239227ed,200000,21000000000,65374,0x,0,1,1505263585 ,0.000179 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,65,"$4,020,000,000,000,000,000",4.02 ,22512 
0x49c78efed5f399e5e1a51b9009f9d44f0d291373199e5ad0ce2d9cf438ca46bd,4267771,70161,,3493902,0xb7def8776f171d4593723c6306614caf594f795b,66023,21000000000,65374,0x,0,43,1505263669 ,0.000179 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,75,"$4,000,000,000,000,000,000",4.00 ,22400 
0x0f3bb11f16eef305182ad2dabffbd88df11f40f2bf7b4eb841a05819f7eac06d,4267777,70155,,5281973,0x9c47aecff0e76696a9f6e588ef49c1d74272a398,51023,21000000000,50374,0x,0,3,1505263919 ,0.000179 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,104,"$504,000,000,000,000,000",0.50 ,2800 
0x0f3bb11f16eef305182ad2dabffbd88df11f40f2bf7b4eb841a05819f7eac06d,4267777,70155,,5861894,0xe9e363db8d48a2c11f8bbfbdf7c434db11510389,200000,21000000000,65374,0x,0,636,1505263919 ,0.000179 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,114,"$10,000,000,000,000,000,000",10.00 ,56000 
0xfd4dc5dabcee5a72fda4a6cd4dbafcb752105f4cd230d1a67f8b44a56f62c3fb,4267779,70153,,1555399,0x6ec09d7404e5074328ff27a097525a4503872f5d,76534,20000000000,50374,0x,0,1,1505263937 ,0.000179 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,44,"$5,811,000,000,000,000,000",5.81 ,32536 
0xa67ae43bd28fd819b0955c560afe7ff7deac13e3e2fbf4c08a54042c745c6224,4267784,70148,,651009,0x4db8ebc4c82beaa73188b6b413cd8cd877c29070,66023,34000000000,65374,0x,0,5,1505264057 ,0.000179 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,16,"$2,000,000,000,000,000,000",2.00 ,11200 
0x8d504081cf588d38bb0570a87d87e7cc30c44c20c38a04599b8f0fd98f5185b8,4267790,70142,,503582,0x7a01b2a7e3fd833dd3fc301bd7ace0991293ee89,200000,21000000000,65374,0x,0,130,1505264142 ,0.000179 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,10,"$125,000,000,000,000,000",0.13 ,728 
0x3dca13489c28cf8cbc01235b0766c066b1cd7dd218eaebe3fb29f2caf29fc776,4267801,70131,,772597,0x1d43e9c31a29cea93dff788da5f8ded8bdc16714,200000,26000000000,65374,0x,0,14,1505264302 ,0.000179 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,21,"$100,000,000,000,000,000",0.10 ,560 
0x44a56f094d291a8efd9ac5df61850f7b827808d592d7939a00b74f46314e82ee,4267802,70130,,3773864,0x9642a4dc0efd3efa209739305d411e85cef8a95e,166023,21000000000,65374,0x,0,3,1505264387 ,0.000179 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,86,"$200,000,000,000,000,000",0.20 ,1120 
0xe7a3dee049ea7bc2d55a411d971701c359e76fb9d75523106cdcf643a461bf0f,4267811,70121,,245578,0xb0d8f206e07d21ef4ba01a610351475a8ecb6b1e,200000,21000000000,65374,0x,0,16,1505264558 ,0.000179 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,7,"$10,000,000,000,000,000,000",10.00 ,56000 
0x2d73019b9403222ff9d0686a16460569a5fa6dc09e640787bb0a44128f3a01ff,4267813,70119,,623075,0x0644c1a6d61e0994c73c86febdf64ec8432b1013,200000,24000000000,65374,0x,0,20,1505264604 ,0.000179 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,22,"$7,000,000,000,000,000,000",7.00 ,39200 
0x83a2f7ff22691677e7aa9de079546fe1ba88f4eb7b52d779d7aee9f09ed55ac2,4267821,70111,,2596053,0x4a44df158e5a14203f93e1951ff75534853e36ed,51023,21000000000,50374,0x,0,2,1505264765 ,0.000179 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,43,"$200,000,000,000,000,000",0.20 ,1120 
0x603615a74e214133eadcf70b9e0007d751a4e5c426574eb9ff7290b63dbe05d9,4267828,70104,,1770662,0x22ecef2c04069fa7d53b1ada1e72b66eeaa4a0ef,66023,21000000000,65374,0x,0,4,1505264922 ,0.000179 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,39,"$1,000,000,000,000,000,000",1.00 ,5600 
0x8c049eb863041b9e205cd25c59356ee4c4c5392838498f253da8c3afb9a2638a,4267838,70094,,2662379,0x2b7ca5fe3f3a95ad8a77855aafaaa4cc655be047,66023,21000000000,65374,0x,0,23,1505265272 ,0.000179 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,61,"$438,925,000,000,000,000",0.44 ,2464 
0x129f40e13ecf45728a10be4a2faa410bc07ba67e639bf22b00125f3f846d07ae,4267860,70072,,2027703,0x06916573abfffb95c84f39c015f477f21377f3bb,51023,21000000000,50374,0x,0,1,1505265855 ,0.000179 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,56,"$192,780,000,000,000,000",0.19 ,1064 
0xda7c2c712f109e49838c034822d5811b8eb47c524775f5b075a8d2c575e422d2,4267866,70066,,926879,0xd71346588f419193d9ae0edb4e937dfc4389d75c,200000,21000000000,65374,0x,0,8,1505265984 ,0.000179 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,19,"$10,000,000,000,000,000,000",10.00 ,56000 
0x1167a8163d514769d3bf5640c37d8aad9b044b27bd698f6d4a9b36eb36c29e73,4267867,70065,,3771776,0xbb74a74275ca79b0f808c7a03c65e89735c9fc40,66023,21000000000,65374,0x,0,5,1505265990 ,0.000179 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,166,"$100,000,000,000,000,000",0.10 ,560 
0xe1c0dc731ae09d8c6d2844af7c855d49d6ce83ffc288fa903ba5c5cd4e4af9d3,4267874,70058,,6559416,0xee7d8ab7feba41be23d919395bce84c66832e218,200000,21000000000,65374,0x,0,2,1505266286 ,0.000179 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,76,"$1,001,000,000,000,000,000",1.00 ,5600 
0x4d38a0ade82ab35de305a82ff0d61fb0c4380600cb77e16cf61454a2f1cbaa8e,4267877,70055,,6400864,0xae4237ab3d2368230c9104563ba25fddb24529f7,79227,11156250000,65374,0x,0,199,1505266343 ,0.000179 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,229,"$60,000,000,000,000,000,000",60.00 ,336000 
0xd5aefd93edc3d4f30fc98683ba9cfe751c95fec7569ad366b169bfc7fd1541e6,4267886,70046,,4273698,0x41b3fe0f132e1fb0c0f2c894ff7091aa31ed2c65,66023,21000000000,65374,0x,0,18,1505266654 ,0.000179 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,48,"$2,000,000,000,000,000,000",2.00 ,11200 
0x0e9ed81926400276f107534a596d06235bf08ebf257997afa19b352d470f6be9,4267887,70045,,2185671,0x59a1911b668cc77058f1a0e8f19f2cbcab0fe9cf,200000,21000000000,65374,0x,0,22,1505266715 ,0.000179 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,60,"$5,000,000,000,000,000,000",5.00 ,28000 
0x21da7c1629c8b771662ae3a0befd4d763dc1a14cacfc19b1a36edba8384ef5f1,4267890,70042,,180294,0x0f3f38462b552a5546025f478984ffc66216b1a1,66023,60000000000,65374,0x,0,8,1505266942 ,0.000179 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,4,"$5,000,000,000,000,000,000",5.00 ,28000 
0x21da7c1629c8b771662ae3a0befd4d763dc1a14cacfc19b1a36edba8384ef5f1,4267890,70042,,3758380,0x1796c3f4e9e877a79df5923bf8be9ab925f7ded4,99034,21000000000,65374,0x,0,1,1505266942 ,0.000179 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,59,"$500,000,000,000,000,000",0.50 ,2800 
0x21da7c1629c8b771662ae3a0befd4d763dc1a14cacfc19b1a36edba8384ef5f1,4267890,70042,,3990185,0x59a1911b668cc77058f1a0e8f19f2cbcab0fe9cf,200000,21000000000,50374,0x,0,23,1505266942 ,0.000179 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,63,"$5,000,000,000,000,000,000",5.00 ,28000 
0x21da7c1629c8b771662ae3a0befd4d763dc1a14cacfc19b1a36edba8384ef5f1,4267890,70042,,4208559,0xde4486bd2c88f588360acd80a29f9b3922b3cbb5,66023,21000000000,65374,0x,0,1,1505266942 ,0.000179 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,68,"$1,279,120,000,000,000,000",1.28 ,7168 
0x802d727f1ae5e853261f830e730f1b3397341c92351b2a98ae30cbc8f7819135,4267896,70036,,1700819,0x265099f90d3d8197a7dfb5378e9fe6874d261605,200000,21000000000,65374,0x,0,1,1505267075 ,0.000179 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,25,"$591,323,000,000,000,000",0.59 ,3304 
0xd83ccc1898e82f007b3dc37719148dc8a92f215fe9716dfe3251ea4a53395e7a,4267898,70034,,4245342,0x824f7305ce7643fd58796536a627980e0fc0e7b8,66023,10000000000,65374,0x,0,0,1505267131 ,0.000179 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,112,"$273,557,000,000,000,000",0.27 ,1512 
0xedc147b7ca210af36bd6ab7809a35e34a1216495cb85c0bac26ec90fd69a6cf3,4267905,70027,,3948974,0xbfa5fd9e7e90cd1bbf47bf213ef9281a24b893b0,200000,21000000000,65374,0x,0,1,1505267293 ,0.000179 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,86,"$350,000,000,000,000,000",0.35 ,1960 
0xb14e73d9c6f00292688db7e932c06e610acad4d99d81364161b4c98bfe9bce92,4267921,70011,,1650258,0xac27bdaacdbf0bcdfd708563a5202bf3a916f7a7,99034,20000000000,65374,0x,0,0,1505267764 ,0.000179 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,48,"$1,000,000,000,000,000,000",1.00 ,5600 
0x3d3c5aac5e8520af296924458ea74a5040261d4a3590ddfe9d87695488e8fc5f,4267930,70002,,690850,0x997901c57fcc7a84ff29b41988339c7f23e9b98b,200000,25000000000,65374,0x,0,3,1505267894 ,0.000179 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,11,"$200,000,000,000,000,000",0.20 ,1120 
0xe1002f1292645974ca7288060b0f8d41a576867bb7a95ae44d471712a0561b27,4267938,69994,,1119141,0x997901c57fcc7a84ff29b41988339c7f23e9b98b,200000,25000000000,50374,0x,0,4,1505268150 ,0.000179 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,28,"$100,000,000,000,000,000",0.10 ,560 
0xef80673fc51a634322758889cf764c357043db3b3ab756b00755bdd41abd7637,4267960,69972,,1699836,0x7742eb853507820976f5acb3a4d275c50beef25d,200000,21000000000,65374,0x,0,4,1505268739 ,0.000179 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,42,"$100,000,000,000,000,000",0.10 ,560 
0x864e2f4567d3e0925a3c3f2fddc66444a7953c43d50b175b95e59af4667e28da,4267964,69968,,2696774,0xfdc21266d71c2136f624aa31d11dc2a2514937ec,79227,21000000000,65374,0x,0,0,1505268835 ,0.000179 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,70,"$185,000,000,000,000,000",0.19 ,1064 
0xb080df0f37bad16e20f492eb999850fc82a9aeb6db66242ba620c2099852f0ac,4267967,69965,,2812329,0x60684dfb5e9d6d43ac11d3cf95860a3e86ebc336,200000,21000000000,65374,0x,0,235,1505269008 ,0.000179 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,69,"$1,500,000,000,000,000,000",1.50 ,8400 
0xb080df0f37bad16e20f492eb999850fc82a9aeb6db66242ba620c2099852f0ac,4267967,69965,,3047577,0x4b93ed91e905351720aadf7ae6158268aba49b65,200000,21000000000,65374,0x,0,13,1505269008 ,0.000179 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,72,"$2,000,000,000,000,000,000",2.00 ,11200 
0x0d4af38c228e36e8a7c92f05f1ad2959382abdfbf27911eba45fbd29938d4637,4267996,69936,,4881480,0x3833f8dbdbd6bdcb6a883ff209b869148965b364,50000,10000000000,50000,0x,1,414,1505269629,,0xb2f7eb1f2c37645be61d73953035360e768d81e6,116,"$3,000,000,000,000,000,000",,
0xfcc7034e1fbc6e1fc00084febec17ce9d89b0298c18c1d7914b5f90f71af4398,4268001,69931,,2077387,0x997bc861b220e809605de2086cad3324bfaf1538,79227,20000000000,65374,0x,0,19,1505269720 ,0.000179 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,33,"$110,000,000,000,000,000",0.11 ,616 
0x2907111a2c44bc663ee8a9674379c8399fcab7aadd7cc5b8d09c8ce99a1707b8,4268010,69922,,1774197,0x3833f8dbdbd6bdcb6a883ff209b869148965b364,200000,10000000000,65374,0x,0,415,1505269923 ,0.000179 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,51,"$3,000,000,000,000,000,000",3.00 ,16800 
0x993cdc5e12b3564fa5fc3d25a8408d91c9b1576f8103c1a13c89cc86cf2c3a1d,4268018,69914,,1679964,0xaf6e60ecce9ada391290c8504802fa27949f5d88,200000,21000000000,65374,0x,0,3,1505270174 ,0.000179 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,50,"$1,000,000,000,000,000,000",1.00 ,5600 
0xc33a1ef17cc63503c1141b274a615ad36536a3d636cff4cca3db8bf3456dcd4f,4268022,69910,,309575,0x3024620b999433794cab09fe45988edbc2b32ae9,66023,32000000000,65374,0x,0,11,1505270372 ,0.000179 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,8,"$2,000,000,000,000,000,000",2.00 ,11200 
0x5c62fe54ee55ec758c7c725e5f2fe48fab75b51019a94466fbc460118f1b4e71,4268024,69908,,295428,0x3024620b999433794cab09fe45988edbc2b32ae9,51023,32000000000,50374,0x,0,12,1505270406 ,0.000179 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,9,"$2,000,000,000,000,000,000",2.00 ,11200 
0x3d27a1514bd4ada157374644cd9219d6cee6c89b83a9a47e411d157def5710e1,4268038,69894,,698956,0x8944f0a436216b4846c0822bb248a03fd4141d4d,66023,40000000000,65374,0x,0,9,1505270571 ,0.000179 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,14,"$11,000,000,000,000,000,000",11.00 ,61600 
0x3ada9fe4d41374efaa3e46dbbdd51f2449f838663eb4f1f43846bca27f762b7b,4268039,69893,,1630429,0x3d2a92e864652cea833ced8f8fc402cea1aa454b,66023,21000000000,65374,0x,0,13,1505270624 ,0.000179 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,36,"$1,200,000,000,000,000,000",1.20 ,6720 
0x9f81b4402508dcf77db6d6887ac0e2590e5c74e4c35381aa33104b615d9ccf8f,4268049,69883,,1325599,0x7742eb853507820976f5acb3a4d275c50beef25d,200000,21000000000,50374,0x,0,5,1505270818 ,0.000179 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,51,"$1,500,000,000,000,000,000",1.50 ,8400 
0xdd3eca6e8735d07557ea0743a68501127cac6d0afc0ec319093a01a7cff34360,4268053,69879,,536190,0x7742eb853507820976f5acb3a4d275c50beef25d,200000,21000000000,50374,0x,0,6,1505270956 ,0.000179 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,17,"$1,500,000,000,000,000,000",1.50 ,8400 
0xf8d58c066307ca1ce3b45c50856d001cc7806727a708da19988fbd03b10dfa0c,4268061,69871,,1542164,0x723fd50f4ee5948620d9f56f7630a060edcd6ad9,66023,21000000000,65374,0x,0,2,1505271108 ,0.000179 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,46,"$2,000,000,000,000,000,000",2.00 ,11200 
0x5ba9c3c110fb4555df5c43f171e25b6264c4a391f0e86730cb730300fadfc5fe,4268115,69817,,1412485,0xdb7a6ea812b37c283e20f79ed6bbea195ffaaeea,66023,21000000000,65374,0x,0,0,1505272292 ,0.000179 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,43,"$100,000,000,000,000,000",0.10 ,560 
0xa0b182d02191e3c84831b31d5df08d85c422fafbe4d27184b0d53fc1edbc5594,4268119,69813,,2242757,0xf09f494ab85206c4f1f982948c28f9061d211c21,66023,21000000000,65374,0x,0,29,1505272355 ,0.000179 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,60,"$3,000,000,000,000,000,000",3.00 ,16800 
0xe72aaa18384da09927ad514eced9878c265dc57edaa2bf1bfac4124fc27fd3a6,4268146,69786,,1744751,0xdb7a6ea812b37c283e20f79ed6bbea195ffaaeea,51023,21000000000,50374,0x,0,1,1505273106 ,0.000179 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,44,"$400,000,000,000,000,000",0.40 ,2240 
0xa720b443ebd085b284b2dac6ffeb926d169df313e84711c6a6d840a1c3eb7ee7,4268181,69751,,1895707,0x1ccf30430e91959cf38c47c87e9340b7069ee445,200000,21000000000,65374,0x,0,10,1505273829 ,0.000179 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,67,"$988,889,000,000,000,000",0.99 ,5544 
0xa2856263060e585162752b9b4487d3912f52c99a4c15a03576e8873cc462018e,4268193,69739,,2768468,0xbf9e106e149749428b0a832a9f9ac2189c8d6add,200000,25000000000,65374,0x,0,32,1505274064 ,0.000179 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,99,"$300,000,000,000,000,000",0.30 ,1680 
0x0a57b1c95489cb94a469bf3b4c8fc6c506560a443ce72a4b249c63bc8695f15b,4268221,69711,,1961397,0x419eabe53fa4f0b7d0a9569701e27f0e4fe7ba7d,200000,21000000000,65374,0x,0,2,1505274719 ,0.000179 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,46,"$200,000,000,000,000,000",0.20 ,1120 
0x7056b56f3b006dfa74006c79a4403843934abae5eccf18e7f8d1faac3666fb5e,4268281,69651,,3646844,0xafe5a5221ad7ecc0eae7f0a12076c8de41f7713c,66023,21000000000,65374,0x,0,0,1505276202 ,0.000179 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,109,"$110,000,000,000,000,000",0.11 ,616 
0x905aec56b456918649abf6c9fa211fd66a4f5801dfa2773f7fda69420037de71,4268296,69636,,3162175,0xb50f377b1d7c86fcb8f0c319417f06e75d2a3f95,99034,22427065739,65374,0x,0,0,1505276623 ,0.000179 ,0xb2f7eb1f2c37645be61d73953035360e768d81e6,74,"$100,000,000,000,000,000",0.10 ,560 
